date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:19:54	94572/94572	---M-Z	200	added ('OK')	text/html	etag:%2215840908-1716c-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartjs-advance-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartjs-advance-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:19:55	99205/99205	---M-Z	200	added ('OK')	text/html	etag:%22158409aa-18385-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/morris-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/morris-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:19:56	97393/97393	---M-Z	200	added ('OK')	text/html	etag:%2215840965-17c71-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-line-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-line-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:19:57	96348/96348	---M-Z	200	added ('OK')	text/html	etag:%2215840964-1785c-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-bar-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-bar-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:19:58	97200/97200	---M-Z	200	added ('OK')	text/html	etag:%2215840966-17bb0-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-pie-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/flot-pie-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:19:59	99799/99799	---M-Z	200	added ('OK')	text/html	etag:%2215840906-185d7-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-line-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-line-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:00	97898/97898	---M-Z	200	added ('OK')	text/html	etag:%2215840905-17e6a-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-bar-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-bar-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:01	94967/94967	---M-Z	200	added ('OK')	text/html	etag:%2215840907-172f7-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-pie-charts.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/chartist-pie-charts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:02	94120/94120	---M-Z	200	added ('OK')	text/html	etag:%2215840985-16fa8-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-basic-maps.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-basic-maps.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:03	93145/93145	---M-Z	200	added ('OK')	text/html	etag:%2215840988-16bd9-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-services.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-services.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:04	95582/95582	---M-Z	200	added ('OK')	text/html	etag:%2215840986-1755e-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-overlays.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-overlays.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:05	93004/93004	---M-Z	200	added ('OK')	text/html	etag:%2215840987-16b4c-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-routes.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-routes.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:06	106821/106821	---M-Z	200	added ('OK')	text/html	etag:%2215840989-1a145-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-utils.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/gmaps-utils.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:07	97203/97203	---M-Z	200	added ('OK')	text/html	etag:%22158409ca-17bb3-55170f2d84500%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/vector-maps-jvector.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/vector-maps-jvector.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:09	209779/209779	---M--	200	added ('OK')	application/javascript	etag:%22155a14f8-33373-54ff94cb5ff00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/vendors.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/vendors.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:09	10765/10765	---M--	200	added ('OK')	application/javascript	etag:%22155a147c-2a0d-54eaf83bd0700%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/jquery.knob.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/jquery.knob.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:10	1344/1344	---M--	200	added ('OK')	application/javascript	etag:%22155a125f-540-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/extensions/knob.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/extensions/knob.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:12	92661/92661	---M--	200	added ('OK')	application/javascript	etag:%22155a146f-169f5-54eaf82c8e300%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/raphael-min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/raphael-min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:12	35658/35658	---M--	200	added ('OK')	application/javascript	etag:%22155a146e-8b4a-54eaf82c8e300%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/morris.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/morris.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:13	57117/57117	---M--	200	added ('OK')	application/javascript	etag:%22155a1469-df1d-54eaf82c8e300%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jvector/jquery-jvectormap-2.0.3.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jvector/jquery-jvectormap-2.0.3.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:15	104262/104262	---M--	200	added ('OK')	application/javascript	etag:%22155a146d-19746-54eaf82c8e300%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jvector/jquery-jvectormap-world-mill.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jvector/jquery-jvectormap-world-mill.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:15	2939/2939	---M--	200	added ('OK')	application/javascript	etag:%22155a0814-b7b-54eaf824ed100%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/data/jvector/visitor-data.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/data/jvector/visitor-data.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:17	144082/144082	---M--	200	added ('OK')	application/javascript	etag:%22155a13dd-232d2-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chart.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chart.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:18	43251/43251	---M--	200	added ('OK')	application/javascript	etag:%22155a1467-a8f3-54eaf82c8e300%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jquery.sparkline.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/jquery.sparkline.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:18	5971/5971	---M--	200	added ('OK')	application/javascript	etag:%22155a1488-1753-54eaf83bd0700%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/unslider-min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/unslider-min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:19	18237/18237	---M--	200	added ('OK')	text/css	etag:%22155a05a8-473d-55083803d6b80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-climacon.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-climacon.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:21	88474/88474	---M--	200	added ('OK')	text/css	etag:%22155a0e2f-1599a-5505d25af9d80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/simple-line-icons/style.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/simple-line-icons/style.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:21	13465/13465	---M--	200	added ('OK')	application/javascript	etag:%22155a110e-3499-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/core/app-menu.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/core/app-menu.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:22	5218/5218	---M--	200	added ('OK')	application/javascript	etag:%22155a1110-1462-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/core/app.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/core/app.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:23	8362/8362	---M--	200	added ('OK')	application/javascript	etag:%2214f00185-20aa-5516d3a873bce%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/customizer.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/customizer.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:24	3907/3907	---M--	200	added ('OK')	application/javascript	etag:%22155a129b-f43-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pages/dashboard-analytics.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pages/dashboard-analytics.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/)
01:20:25	37608/37608	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22155a081c-92e8-54f44782ae200%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/fonts/feather.eot?ob4eqq	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/fonts/feather09fe.eot	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/style.min.css)
01:20:26	37444/37444	---M--	200	added ('OK')	application/x-font-ttf	etag:%22155a081e-9244-54f44782ae200%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/fonts/feather.ttf?ob4eqq	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/fonts/feather09fe.ttf	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/feather/style.min.css)
01:20:28	66239/66239	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fbb-102bf-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/bg-2.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/bg-2.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/app.min.css)
01:20:28	709/709	---M--	200	added ('OK')	image/png	etag:%22155a0ff0-2c5-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/datatables/resources/details_open.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/datatables/resources/details_open.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/app.min.css)
01:20:29	686/686	---M--	200	added ('OK')	image/png	etag:%22155a0fef-2ae-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/datatables/resources/details_close.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/datatables/resources/details_close.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/app.min.css)
01:20:30	7109/7109	---M--	200	added ('OK')	text/css	etag:%22155a13d3-1bc5-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/ui/prism.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/ui/prism.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/layout-2-columns.html)
01:20:31	40072/40072	---M--	200	added ('OK')	application/javascript	etag:%22155a14f4-9c88-54eaf83fa1000%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/ui/prism.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/ui/prism.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/layout-2-columns.html)
01:20:32	24557/24557	---M--	200	added ('OK')	text/css	etag:%22155a05d7-5fed-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/timeline.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/timeline.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/changelog.html)
01:20:33	23570/23570	---M--	200	added ('OK')	text/css	etag:%22155a0e25-5c12-5505d25af9d80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/meteocons/style.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/meteocons/style.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:34	59557/59557	---M--	200	added ('OK')	text/css	etag:%22155a05ab-e8a5-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-gradient.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-gradient.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:35	8479/8479	---M--	200	added ('OK')	image/png	etag:%22155a10e9-211f-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-7.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-7.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:36	9398/9398	---M--	200	added ('OK')	image/png	etag:%22155a10ea-24b6-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-8.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-8.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:37	7967/7967	---M--	200	added ('OK')	image/png	etag:%22155a10eb-1f1f-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-9.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-9.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:38	8551/8551	---M--	200	added ('OK')	image/png	etag:%22155a10d3-2167-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-10.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-10.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:39	7860/7860	---M--	200	added ('OK')	image/png	etag:%22155a10d4-1eb4-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-11.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-11.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:40	9664/9664	---M--	200	added ('OK')	image/png	etag:%22155a10d5-25c0-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-12.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-12.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:41	8816/8816	---M--	200	added ('OK')	image/png	etag:%22155a10e7-2270-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-5.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-5.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:42	50210/50210	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd0-c422-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/06.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/06.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:43	12387/12387	---M--	200	added ('OK')	application/javascript	etag:%22155a14e8-3063-54eaf83db8b80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/timeline/horizontal-timeline.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/timeline/horizontal-timeline.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:20:44	2212/2212	---M--	200	added ('OK')	application/javascript	etag:%22155a129d-8a4-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pages/dashboard-ecommerce.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pages/dashboard-ecommerce.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-ecommerce.html)
01:23:01	1628/1628	---M--	200	added ('OK')	text/css	etag:%22155a1343-65c-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/forms/icheck/icheck.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/forms/icheck/icheck.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-fitness.html)
01:23:03	1865/1865	---M--	200	added ('OK')	text/css	etag:%22155a131e-749-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/forms/icheck/custom.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/forms/icheck/custom.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-fitness.html)
01:23:10	652/652	---M--	200	added ('OK')	text/css	etag:%22155a05db-28c-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/users.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/users.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-fitness.html)
01:24:04	33370/33370	---M--	200	added ('OK')	image/jpeg	etag:%22155a1087-825a-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/pages/fitness-slide-1.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/pages/fitness-slide-1.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-fitness.html)
01:24:05	30760/30760	---M--	200	added ('OK')	image/jpeg	etag:%22155a1088-7828-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/pages/fitness-slide-2.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/pages/fitness-slide-2.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/dashboard-fitness.html)
